,1799.26033,1798.29609,1797.33186,1796.36763,1795.40339,1794.43916,1793.47493,1792.51069,1791.54646,1790.58222,1789.61799,1788.65376,1787.68952,1786.72529,1785.76105,1784.79682,1783.83259,1782.86835,1781.90412,1780.93989,1779.97565,1779.01142,1778.04718,1777.08295,1776.11872,1775.15448,1774.19025,1773.22602,1772.26178,1771.29755,1770.33331,1769.36908,1768.40485,1767.44061,1766.47638,1765.51214,1764.54791,1763.58368,1762.61944,1761.65521,1760.69098,1759.72674,1758.76251,1757.79827,1756.83404,1755.86981,1754.90557,1753.94134,1752.9771,1752.01287,1751.04864,1750.0844,1749.12017,1748.15594,1747.1917,1746.22747,1745.26323,1744.299,1743.33477,1742.37053,1741.4063,1740.44206,1739.47783,1738.5136,1737.54936,1736.58513,1735.6209,1734.65666,1733.69243,1732.72819,1731.76396,1730.79973,1729.83549,1728.87126,1727.90703,1726.94279,1725.97856,1725.01432,1724.05009,1723.08586,1722.12162,1721.15739,1720.19315,1719.22892,1718.26469,1717.30045,1716.33622,1715.37199,1714.40775,1713.44352,1712.47928,1711.51505,1710.55082,1709.58658,1708.62235,1707.65811,1706.69388,1705.72965,1704.76541,1703.80118,1702.83695,1701.87271,1700.90848,1699.94424,1698.98001,1698.01578,1697.05154,1696.08731,1695.12307,1694.15884,1693.19461,1692.23037,1691.26614,1690.30191,1689.33767,1688.37344,1687.4092,1686.44497,1685.48074,1684.5165,1683.55227,1682.58803,1681.6238,1680.65957,1679.69533,1678.7311,1677.76687,1676.80263,1675.8384,1674.87416,1673.90993,1672.9457,1671.98146,1671.01723,1670.053,1669.08876,1668.12453,1667.16029,1666.19606,1665.23183,1664.26759,1663.30336,1662.33912,1661.37489,1660.41066,1659.44642,1658.48219,1657.51796,1656.55372,1655.58949,1654.62525,1653.66102,1652.69679,1651.73255,1650.76832,1649.80408,1648.83985,1647.87562,1646.91138,1645.94715,1644.98292,1644.01868,1643.05445,1642.09021,1641.12598,1640.16175,1639.19751,1638.23328,1637.26904,1636.30481,1635.34058,1634.37634,1633.41211,1632.44788,1631.48364,1630.51941,1629.55517,1628.59094,1627.62671,1626.66247,1625.69824,1624.73401,1623.76977,1622.80554,1621.8413,1620.87707,1619.91284,1618.9486,1617.98437,1617.02013,1616.0559,1615.09167,1614.12743,1613.1632,1612.19897,1611.23473,1610.2705,1609.30626,1608.34203,1607.3778,1606.41356,1605.44933,1604.48509,1603.52086,1602.55663,1601.59239,1600.62816,1599.66393,1598.69969,1597.73546,1596.77122,1595.80699,1594.84276,1593.87852,1592.91429,1591.95005,1590.98582,1590.02159,1589.05735,1588.09312,1587.12889,1586.16465,1585.20042,1584.23618,1583.27195,1582.30772,1581.34348,1580.37925,1579.41502,1578.45078,1577.48655,1576.52231,1575.55808,1574.59385,1573.62961,1572.66538,1571.70114,1570.73691,1569.77268,1568.80844,1567.84421,1566.87998,1565.91574,1564.95151,1563.98727,1563.02304,1562.05881,1561.09457,1560.13034,1559.1661,1558.20187,1557.23764,1556.2734,1555.30917,1554.34494,1553.3807,1552.41647,1551.45223,1550.488,1549.52377,1548.55953,1547.5953,1546.63106,1545.66683,1544.7026,1543.73836,1542.77413,1541.8099,1540.84566,1539.88143,1538.91719,1537.95296,1536.98873,1536.02449,1535.06026,1534.09603,1533.13179,1532.16756,1531.20332,1530.23909,1529.27486,1528.31062,1527.34639,1526.38215,1525.41792,1524.45369,1523.48945,1522.52522,1521.56099,1520.59675,1519.63252,1518.66828,1517.70405,1516.73982,1515.77558,1514.81135,1513.84711,1512.88288,1511.91865,1510.95441,1509.99018,1509.02595,1508.06171,1507.09748,1506.13324,1505.16901,1504.20478,1503.24054,1502.27631,1501.31207,1500.34784,1499.38361,1498.41937,1497.45514,1496.49091,1495.52667,1494.56244,1493.5982,1492.63397,1491.66974,1490.7055,1489.74127,1488.77703,1487.8128,1486.84857,1485.88433,1484.9201,1483.95587,1482.99163,1482.0274,1481.06316,1480.09893,1479.1347,1478.17046,1477.20623,1476.242,1475.27776,1474.31353,1473.34929,1472.38506,1471.42083,1470.45659,1469.49236,1468.52812,1467.56389,1466.59966,1465.63542,1464.67119,1463.70696,1462.74272,1461.77849,1460.81425,1459.85002,1458.88579,1457.92155,1456.95732,1455.99308,1455.02885,1454.06462,1453.10038,1452.13615,1451.17192,1450.20768,1449.24345,1448.27921,1447.31498,1446.35075,1445.38651,1444.42228,1443.45804,1442.49381,1441.52958,1440.56534,1439.60111,1438.63688,1437.67264,1436.70841,1435.74417,1434.77994,1433.81571,1432.85147,1431.88724,1430.92301,1429.95877,1428.99454,1428.0303,1427.06607,1426.10184,1425.1376,1424.17337,1423.20913,1422.2449,1421.28067,1420.31643,1419.3522,1418.38797,1417.42373,1416.4595,1415.49526,1414.53103,1413.5668,1412.60256,1411.63833,1410.67409,1409.70986,1408.74563,1407.78139,1406.81716,1405.85293,1404.88869,1403.92446,1402.96022,1401.99599,1401.03176,1400.06752,1399.10329,1398.13905,1397.17482,1396.21059,1395.24635,1394.28212,1393.31789,1392.35365,1391.38942,1390.42518,1389.46095,1388.49672,1387.53248,1386.56825,1385.60402,1384.63978,1383.67555,1382.71131,1381.74708,1380.78285,1379.81861,1378.85438,1377.89014,1376.92591,1375.96168,1374.99744,1374.03321,1373.06898,1372.10474,1371.14051,1370.17627,1369.21204,1368.24781,1367.28357,1366.31934,1365.3551,1364.39087,1363.42664,1362.4624,1361.49817,1360.53394,1359.5697,1358.60547,1357.64123,1356.677,1355.71277,1354.74853,1353.7843,1352.82006,1351.85583,1350.8916,1349.92736,1348.96313,1347.9989,1347.03466,1346.07043,1345.10619,1344.14196,1343.17773,1342.21349,1341.24926,1340.28502,1339.32079,1338.35656,1337.39232,1336.42809,1335.46386,1334.49962,1333.53539,1332.57115,1331.60692,1330.64269,1329.67845,1328.71422,1327.74999,1326.78575,1325.82152,1324.85728,1323.89305,1322.92882,1321.96458,1321.00035,1320.03611,1319.07188,1318.10765,1317.14341,1316.17918,1315.21495,1314.25071,1313.28648,1312.32224,1311.35801,1310.39378,1309.42954,1308.46531,1307.50107,1306.53684,1305.57261,1304.60837,1303.64414,1302.67991,1301.71567,1300.75144,1299.7872,1298.82297,1297.85874,1296.8945,1295.93027,1294.96603,1294.0018,1293.03757,1292.07333,1291.1091,1290.14487,1289.18063,1288.2164,1287.25216,1286.28793,1285.3237,1284.35946,1283.39523,1282.431,1281.46676,1280.50253,1279.53829,1278.57406,1277.60983,1276.64559,1275.68136,1274.71712,1273.75289,1272.78866,1271.82442,1270.86019,1269.89596,1268.93172,1267.96749,1267.00325,1266.03902,1265.07479,1264.11055,1263.14632,1262.18208,1261.21785,1260.25362,1259.28938,1258.32515,1257.36092,1256.39668,1255.43245,1254.46821,1253.50398,1252.53975,1251.57551,1250.61128,1249.64704,1248.68281,1247.71858,1246.75434,1245.79011,1244.82588,1243.86164,1242.89741,1241.93317,1240.96894,1240.00471,1239.04047,1238.07624,1237.11201,1236.14777,1235.18354,1234.2193,1233.25507,1232.29084,1231.3266,1230.36237,1229.39813,1228.4339,1227.46967,1226.50543,1225.5412,1224.57697,1223.61273,1222.6485,1221.68426,1220.72003,1219.7558,1218.79156,1217.82733,1216.86309,1215.89886,1214.93463,1213.97039,1213.00616,1212.04193,1211.07769,1210.11346,1209.14922,1208.18499,1207.22076,1206.25652,1205.29229,1204.32805,1203.36382,1202.39959,1201.43535,1200.47112,1199.50689,1198.54265,1197.57842,1196.61418,1195.64995,1194.68572,1193.72148,1192.75725,1191.79302,1190.82878,1189.86455,1188.90031,1187.93608,1186.97185,1186.00761,1185.04338,1184.07914,1183.11491,1182.15068,1181.18644,1180.22221,1179.25798,1178.29374,1177.32951,1176.36527,1175.40104,1174.43681,1173.47257,1172.50834,1171.5441,1170.57987,1169.61564,1168.6514,1167.68717,1166.72294,1165.7587,1164.79447,1163.83023,1162.866,1161.90177,1160.93753,1159.9733,1159.00906,1158.04483,1157.0806,1156.11636,1155.15213,1154.1879,1153.22366,1152.25943,1151.29519,1150.33096,1149.36673,1148.40249,1147.43826,1146.47402,1145.50979,1144.54556,1143.58132,1142.61709,1141.65286,1140.68862,1139.72439,1138.76015,1137.79592,1136.83169,1135.86745,1134.90322,1133.93899,1132.97475,1132.01052,1131.04628,1130.08205,1129.11782,1128.15358,1127.18935,1126.22511,1125.26088,1124.29665,1123.33241,1122.36818,1121.40395,1120.43971,1119.47548,1118.51124,1117.54701,1116.58278,1115.61854,1114.65431,1113.69007,1112.72584,1111.76161,1110.79737,1109.83314,1108.86891,1107.90467,1106.94044,1105.9762,1105.01197,1104.04774,1103.0835,1102.11927,1101.15503,1100.1908,1099.22657,1098.26233,1097.2981,1096.33387,1095.36963,1094.4054,1093.44116,1092.47693,1091.5127,1090.54846,1089.58423,1088.62,1087.65576,1086.69153,1085.72729,1084.76306,1083.79883,1082.83459,1081.87036,1080.90612,1079.94189,1078.97766,1078.01342,1077.04919,1076.08496,1075.12072,1074.15649,1073.19225,1072.22802,1071.26379,1070.29955,1069.33532,1068.37108,1067.40685,1066.44262,1065.47838,1064.51415,1063.54992,1062.58568,1061.62145,1060.65721,1059.69298,1058.72875,1057.76451,1056.80028,1055.83604,1054.87181,1053.90758,1052.94334,1051.97911,1051.01488,1050.05064,1049.08641,1048.12217,1047.15794,1046.19371,1045.22947,1044.26524,1043.30101,1042.33677,1041.37254,1040.4083,1039.44407,1038.47984,1037.5156,1036.55137,1035.58713,1034.6229,1033.65867,1032.69443,1031.7302,1030.76597,1029.80173,1028.8375,1027.87326,1026.90903,1025.9448,1024.98056,1024.01633,1023.05209,1022.08786,1021.12363,1020.15939,1019.19516,1018.23093,1017.26669,1016.30246,1015.33822,1014.37399,1013.40976,1012.44552,1011.48129,1010.51705,1009.55282,1008.58859,1007.62435,1006.66012,1005.69589,1004.73165,1003.76742,1002.80318,1001.83895,1000.87472,999.91048,998.94625,997.98202,997.01778,996.05355,995.08931,994.12508,993.16085,992.19661,991.23238,990.26814,989.30391,988.33968,987.37544,986.41121,985.44698,984.48274,983.51851,982.55427,981.59004,980.62581,979.66157,978.69734,977.7331,976.76887,975.80464,974.8404,973.87617,972.91194,971.9477,970.98347,970.01923,969.055,968.09077,967.12653,966.1623,965.19806,964.23383,963.2696,962.30536,961.34113,960.3769,959.41266,958.44843,957.48419,956.51996,955.55573,954.59149,953.62726,952.66302,951.69879,950.73456,949.77032,948.80609,947.84186,946.87762,945.91339,944.94915,943.98492,943.02069,942.05645,941.09222,940.12799,939.16375,938.19952,937.23528,936.27105,935.30682,934.34258,933.37835,932.41411,931.44988,930.48565,929.52141,928.55718,927.59295,926.62871,925.66448,924.70024,923.73601,922.77178,921.80754,920.84331,919.87907,918.91484,917.95061,916.98637,916.02214,915.05791,914.09367,913.12944,912.1652,911.20097,910.23674,909.2725,908.30827,907.34403,906.3798,905.41557,904.45133,903.4871,902.52287,901.55863,900.5944,899.63016,898.66593,897.7017,896.73746,895.77323,894.809,893.84476,892.88053,891.91629,890.95206,889.98783,889.02359,888.05936,887.09512,886.13089,885.16666,884.20242,883.23819,882.27396,881.30972,880.34549,879.38125,878.41702,877.45279,876.48855,875.52432,874.56008,873.59585,872.63162,871.66738,870.70315,869.73892,868.77468,867.81045,866.84621,865.88198,864.91775,863.95351,862.98928,862.02504,861.06081,860.09658,859.13234,858.16811,857.20388,856.23964,855.27541,854.31117,853.34694,852.38271,851.41847,850.45424,849.49001,848.52577,847.56154,846.5973,845.63307,844.66884,843.7046,842.74037,841.77613,840.8119,839.84767,838.88343,837.9192,836.95497,835.99073,835.0265,834.06226,833.09803,832.1338,831.16956,830.20533,829.24109,828.27686,827.31263,826.34839,825.38416,824.41993,823.45569,822.49146,821.52722,820.56299,819.59876,818.63452,817.67029,816.70605,815.74182,814.77759,813.81335,812.84912,811.88489,810.92065,809.95642,808.99218,808.02795,807.06372,806.09948,805.13525,804.17101,803.20678,802.24255,801.27831,800.31408,799.34985,798.38561,797.42138,796.45714,795.49291,794.52868,793.56444,792.60021,791.63598,790.67174,789.70751,788.74327,787.77904,786.81481,785.85057,784.88634,783.9221,782.95787,781.99364,781.0294,780.06517,779.10094,778.1367,777.17247,776.20823,775.244,774.27977,773.31553,772.3513,771.38706,770.42283,769.4586,768.49436,767.53013,766.5659,765.60166,764.63743,763.67319,762.70896,761.74473,760.78049,759.81626,758.85202,757.88779,756.92356,755.95932,754.99509,754.03086,753.06662,752.10239,751.13815,750.17392,749.20969,748.24545,747.28122,746.31699,745.35275,744.38852,743.42428,742.46005,741.49582,740.53158,739.56735,738.60311,737.63888,736.67465,735.71041,734.74618,733.78195,732.81771,731.85348,730.88924,729.92501,728.96078,727.99654,727.03231,726.06807,725.10384,724.13961,723.17537,722.21114,721.24691,720.28267,719.31844,718.3542,717.38997,716.42574,715.4615,714.49727,713.53303,712.5688,711.60457,710.64033,709.6761,708.71187,707.74763,706.7834,705.81916,704.85493,703.8907,702.92646,701.96223,700.998,700.03376,699.06953,698.10529,697.14106,696.17683,695.21259,694.24836,693.28412,692.31989,691.35566,690.39142,689.42719,688.46296,687.49872,686.53449,685.57025,684.60602,683.64179,682.67755,681.71332,680.74908,679.78485,678.82062,677.85638,676.89215,675.92792,674.96368,673.99945,673.03521,672.07098,671.10675,670.14251,669.17828,668.21404,667.24981,666.28558,665.32134,664.35711,663.39288,662.42864,661.46441,660.50017,659.53594,658.57171,657.60747,656.64324,655.67901,654.71477,653.75054,652.7863,651.82207,650.85784,649.8936,648.92937,647.96513,647.0009,646.03667,645.07243,644.1082,643.14397,642.17973,641.2155,640.25126,639.28703,638.3228,637.35856,636.39433,635.43009,634.46586,633.50163,632.53739,631.57316,630.60893,629.64469,628.68046,627.71622,626.75199,625.78776,624.82352,623.85929,622.89505,621.93082,620.96659,620.00235,619.03812,618.07389,617.10965,616.14542,615.18118,614.21695,613.25272,612.28848,611.32425,610.36001,609.39578,608.43155,607.46731,606.50308,605.53885,604.57461,603.61038,602.64614,601.68191,600.71768,599.75344,598.78921,597.82498,596.86074,595.89651,594.93227,593.96804,593.00381,592.03957,591.07534,590.1111,589.14687,588.18264,587.2184,586.25417,585.28994,584.3257,583.36147,582.39723,581.433,580.46877,579.50453,578.5403,577.57606,576.61183,575.6476,574.68336,573.71913,572.7549,571.79066,570.82643,569.86219,568.89796,567.93373,566.96949,566.00526,565.04102,564.07679,563.11256,562.14832,561.18409,560.21986,559.25562,558.29139,557.32715,556.36292,555.39869,554.43445,553.47022,552.50599,551.54175,550.57752,549.61328,548.64905,547.68482,546.72058,545.75635,544.79211,543.82788,542.86365,541.89941,540.93518,539.97095,539.00671,538.04248,537.07824,536.11401,535.14978,534.18554,533.22131,532.25707,531.29284,530.32861,529.36437,528.40014,527.43591,526.47167,525.50744,524.5432,523.57897,522.61474,521.6505,520.68627,519.72203,518.7578,517.79357,516.82933,515.8651,514.90087,513.93663,512.9724,512.00816,511.04393,510.0797,509.11546,508.15123,507.187,506.22276,505.25853,504.29429,503.33006,502.36583,501.40159,500.43736,class
